filename,transcription
65e78143a2bac69798f567e2e7e570d1cbc8e420e8cf62e596a8060c6139e19b455be8675601caed35d50bcbcd9fd15b9dd11017ee86072193e1daf20caadc56.npy,Women in costumes on a street.
bc3170e52dfd482ee3249dd1d27f36217ebe413b2c42d6a757cffd843f3538f23dd6bcbc2335cf4ecc6b90a412130bc52b9abf0ab958549347a11f370315b22e.npy,"Two women in front of a white building, one putting something in an oven."
c692569bcd32eedead2e7ed7f07d20b72c145f8ae981051504658f25d487bd717b99bd1aa687535d2868cbd0ac5e8a139519b1040bb376cc6a4007bafcd5df96.npy,Two men wearing sunglasses.
4dfa9cc67fa5480289e78104d2ac3b831bd4df23d4a72fa7c7363b659194e24f80322c541f631d63f4e88f54d198aae60aa69a0bc43a28eb938adde181fb9bd1.npy,A little boy is watching a woman.
909ecbce3d0dc6de6c0893e8deafa05691a0cfa90f091179c785f2aa5ced820cdb730f871c89d63fbb2f13b7f5240a58688924795abd90a4f1647202c29951b0.npy,A woman shades herself from the sun with her umbrella.
d434656d53b4917ff723dd61428484ba911a88b1049a0d80286c819060e2e684b7e2435d47c2b591733dfccc5ef30303bb286671f062a26f7c92d907421e601e.npy,A light brown dog is walking down a blue and yellow ramp.
c6c9e2666677a490160df646ee922c9a7066869d311dc0ae4cf551a5b9b1623d31da1e801bc4b4e4d6aa3f1e3e0e6a97af2b6c996f777eadc3c6dc926104d882.npy,Man in a brown shirt cooking meat cooking meat on a small grill.
bb56829d28088abf6d805498504f95f97af9fa9bbb09b2231691601086d4fc66599a139b6cc6acc26fa8b04c38906f16f1a86cb6c39ce047f81c76656d166929.npy,"Two kids, one wearing white one wearing red, playing in the water on a beach."
c89ba6b5b749aaa3e433fd24bfdec4722d56afc51949ffef1951a1d505b864333f400525e312ed33a7610dc9fbd6b2486a4ffd2534b8eb4a5b5107493c133610.npy,A woman performing with a guitar on a crowded street.
79739ff8f3bcfa60393230c5db9dd412eb9ead1eff1a7291edd2b6056286762e218c103ec5f6695f7fdff3f32354da9644bda75e87e2f25664c7bcffc690c317.npy,A man in an orange shirt flips his skateboard on a suburban street.
c13b048f8cc42de84f1da27818fb3e0903f7666f79ff2cd369a88ab36c9540ae8793cd716fddadfb40d80e4b680dc9ded800dc8e1c40c665a0bf82b561c67649.npy,A young man dances next to a blond girl in a dark room.
9e648d28ade459de8ec21f37b3741b9a20ede9cb7f33002820706e8c38aa3e11ae8ac185ac62156af83008377de227f7895adf8eab040a2b3a9cb11c11be546a.npy,A girl in a pink checkered coat walks down a hallway followed by another younger girl.
29b18af617c6b4588fcc536579943e25e8920bd98158c4c9a2e8d623f707570b8588e2e1d4eb09d01cc1c075ecfc34898eb1ac7f0ce070afb1262e49da222408.npy,Worker men labor in the city while being watched by onlookers.
76d3acb52e874d8adcf13626dc21c11b642ee5c2625a9306deb2cd2fbc3752422cb2db3ccf5991a83a7147ad2f574d05de1eb4f6730d287a74db752742c3564f.npy,Two dirty guys playing soccer in the grass with players in the background.
a2fdc90cf9d63b6d8a7d4487a8eb7e37c8be271cf9b0539bd2fca3352013924b685d00381dee417bece4463a14812d51d25c345ecf0fd72f92a304a8194d48c7.npy,A young girl in a pink jacket walks with two sisters in matching outfits in public.
eb4f7de5a8e48e3509795fc4f58bf3288967dfcbb6df035f3abd80340b89d848802a5f70d9abb4bd0c6a990bb400cea488c8a6ef253cc72b68c40d96c6a8c71c.npy,A woman in a burgundy apron is reaching over a table that has brightly colored chairs.
d917379d4b6a8d5e2d632d07486484c2415897f06861a94c0a7c4df6be44b2d7a92ade9cee552a55da7cfe5e4c07a1ce146b42dd8c0ea38410ab87d50c8a1048.npy,A small dog sprints away while its owner tries to catch it.
791a2ca4e40c8ca8829cad8387c4d0c28177c1da12e01d024586675026f11f130320acae5b59f24a11a1d51f4f1515f4b67432bbfd7b1796f11da2ce710e1650.npy,A young musician plays her guitar and sings.
446223bfee2b04f166ec09e0432f910898bd276afc4501c41509436d7766dd0767c404b6224b44793737f05aa003eee7b4a70925dc17f2db6c2d52ff8bbea743.npy,A group of five kids play soccer in a field.
24d3564187bc9ec23237078c230f9a67cb6b640dbf3416cb97b330dafbbd88d9c69054eadaf3f01f03243de47972e7dc93d4876fb41790719ba1c84ad36e7b75.npy,A man rows a boat against a night sky.
e01b490ff9b267bb36ed320063a7cb8bf02b2d60d02230a1360e18b343c32b6fa716954335a74ac2de1ee4f4c0cc22ab72cdfa1564418fd739168c02bcdb82d7.npy,People in a crowded outdoor market.
45e1402c035cc367f3ebcb6f98474a1b5a594579f519419f3b4894d52d7dd2d65f4a931c389dc5eae55b120659da6c0ae467b1648e59d660ec94019254b417fd.npy,A woman with a paddle.
9319910458104ce8848f6a648c521543c733f3501b7f9321705d2437d06e0434225a878451c443ee87f89dde3e8b41464aa77841b02752527c6ff69dea3dccda.npy,Two children swing around in a tire swing at a park.
ac1a8a4681c96e1f393736839447fb9f85cbc1ba7c5dfc677792cb5355edf39ae1e3644cc6b781ad62e910620e2fc7c9e716c390f82ef0f0f38c2477d0caf9d0.npy,A man is preparing food on a grill outside a home.
05dc58b3d684be5ac397a04205aee31714deb6c4a76f3966f8ddf20d71510779de509d3d3f89b2f04cd5822a08dc978d6a062d82a2e44f3c92807504b975f201.npy,A child is laying in a bed in a medical setting.
6a9db93c0d2432e02f67bff885dffeea3795b5b2aa79e04556db3963e43e9ef14406c7d44427f92b87b4605ff1ba88a30d5729dbf36c193688277a6983a622fd.npy,A young boy in red is poking the leg of a large trex model.
98d1bf5802378261a724d94fb2aa41b15f85f35349c1decf1d9d19770c1f434ab0036edd0f754bfa11717ea6be9a6cf6f9722252289dba03a8d33ca0af574923.npy,An outdoor event with a guy securing a tarp to a shelter.
927c9b9120d34bd41e4901b734158f761e3acc1c0cfc67a052801d6c354abe36cd559f8c0948d353c1ffb899da4a30013fc2c384c3ba74347cc990d674d0c93f.npy,Street scene with two lady police officers with two civilians in foreground of picture.
50f66a745157e98e26018730efcf156b467f8856f578114472a4555312fead2255105972bc268921490822986b4a56d07a9819dd9114d027004347beca6ef1bb.npy,A man in a suit and red tie gestures with his hands.
f0ba66c8fc332450ac6d1ab3d1ab28c1a80ff2c1172a48027aff10b74b49d6487e19702ca37fde6796c118c8b36baf28831774b757c4d41b8179525f51dc0205.npy,A dog jumps in the air next to a man on the beach.
feba2f3977a1fd5fe49bb2c78e14444bb4aecf61795804f99d7d114a73cd6933555626a3c050de968a0a2511f5a5cb4f8cb1b6707a5a9e19acf38bc1bda5c561.npy,A man stands on the snow near the mountains.
80fa90ed927a797bd8d237d7c6bab4c17c18d8c811a154951dcd02b890cd7a0cd6dd332b09ca3fccb10629f4517040972c6ccbbef75865ba227efbe27f9b3be0.npy,A young lady practicing karate outside on a day.
745290192be53919efce02ed060a98dddafd2ea93f4e68b3273571cd410a304dd559ab12731d624c54f63ba07b69f9d5818f400d61bf09c5f80486bcd755a112.npy,A man in a blue shirt with his hand in his pocket.
5186bcc40db05dd7fcf8cf5ed9f1836a1dfce8964277345c070a22b8ae76f3d4ba2973176c0d9eb99817ee4a59a57631f5d4f2f4c2b582677bc4c666b333cf65.npy,A little toddler dressed in white is smiling while a lady helps him wave a flag.
464f9f6bcf6bc2442c22c7f4d18060f18d13b66d7856d12024dc11a108fb38ce2bb9987eb8049497680757a730e805c40dd3269b546feebf2f7473226c7b69e6.npy,A boy in a blue shirt next to a body of water with an older man.
1d2161214aee03564c5ae4370ce50dd3b3cffe130d3635b28649dc6c02cfec6aa76863d393bb3cf68f68fc93b8afdf84d9f54c4fea65d85dc834a2bdecd79e97.npy,A big tan wet dog in shallow water.
c954d051dcb325b425032abb49736c14bf61397349efdecfe5c874f22775ab66a2ea346f148382d392d10e61d222c10d5b9ee9e0fcd689b70a040b4f1001c818.npy,People on a ride at a fair.
af0eb0910983408a1bbc4e18eacd5def51bca1fff7c7b917d08f78390aff2463fd103fc87c59f8d3b0cb6e43399377549e3bd3b27b074a15bf0c6b0ea2543461.npy,A woman gestures at a party.
8a0f444e5d863dc4938d3a03350c8e753ae7f8a04348f0e29f539b28f19281b9ea49fdb1e72d017e3c1043c2b1b91a447b031486c16b2762beadc3e42ee2ff61.npy,A young child in a striped shirt unwrapping a gift.
6bdd14bcdd6acc2db2cfe0783dbf7bb523467c7b4edc6b8ef965d7ad761339a0f9c50968026ac30ec3a08a88c4ecb6741e0073cd68bcddaa44c4cee0110b9b95.npy,A woman in a skirt is outside and is running toward a black ball.
f5a562137eed3ab947f097b37e512bc0608357fe62ed5b006351dfe9512ee4907a596c670ebb94aee5b33018c2fc1bd7ad27e8e9ecfac64ed9d01f7f52be08ed.npy,An asian woman in a green shirt and an apron is fixing some food inside a market.
eec508a14cb0a87308c7b34bf58dea9d82f1bbed30f7c29a59e98984c75c98b0b7e4749e2a3503cdca509e388b192e4a558c230287f4292bf19709d61fccf59d.npy,Two boys are playing on the slide at a playground
76060190c8ce5310b9231211822795483a600a4bf3b159069b0eabdb6d6e662998603f6ea836afa9461ff4784fc1efc4e01416057d2deeab26af7f492f2c02b9.npy,Two boys looking out the window of an RV.
58977e6e59e051b10cde4a92fe58c8113c8e0a855137ae98d4d897d2666f2779dfa3f18dc3f615e325c648ecdcedc2df9798044d19ebabd8588636e26d23ee57.npy,The man in the pool is swimming.
ca3cda0b7a11a1f64e4d20727314481d24ec32b6e8db4166ff4eb2d2393c0b518d305e4fd2296baa9a50c92258968d4aa84c0025903327953363dda5c8ff619b.npy,People out enjoying a daily stroll.
3dc37e8966aca5e529070b59d24a8334d7a5f31965362bf5450d114f82c5ecfad8b2ea74166bd5014921a8f55d27975acb95c7325b35336515a788fff1923967.npy,A child with goggles and a swim cap swimming in a pool.
abb14c4a91ac09f5ecb2016be7ac2bf6098b64a357668e110ddd56b1fa03eb337024fa8df4c77fd1ba7f004e180512cdf0925411f79686197a5b67ec518101e4.npy,Some men are working together.
851cd73178442cdb6339de7c41ce6b4fef87ca0f8fd5483893511b093d26009ceb70a4ddfb111eae2b39920de5990d0b3869a36df340e0974b1373458fe894ac.npy,Two women with sunglasses sitting outside.
c9bfb2fa38b171d9beaab67f9e95faeabc43c86ec5539784e990ae8f197eb8d9097c989c316fc76f2882834e35c1407a91b13ca2b899c7905fac20698a1b144d.npy,A man waving and waterskiing in the middle of a lake.
c89f8b91f2ac240c4f40b50f0defb78c43b4c2a9aee11b56411bdc1b7b1dfcf0dad10a4d44cb29ff34388b366518d659ce6b4d6741b5d8a1db425cea2de4503d.npy,A little boy in a striped shirt laying on his belly on a swing.
31981e3891ee384e71ac72c048c814b8ca5c9431542b19b2b73138bd50122d89293f526d9458935c8c608f35f7512706e805f792a3f12eab3ca54f9e78edac6b.npy,A fisherman holds a net full of clams.
4d5d6345bf6e1fba618d59f0b32c80df958033d0c6feafffcca494a6a611f07c074f5ccd1d4fcec13fd8b6fb85e88a134bde8661cd5b7561ba4383807f940d37.npy,"A woman with a short, white skirt, black boots and a red bag walks away."
f0ac539aac7ada0f7fbb57d942574bceffe50857b8768d774c8d2d10b828fec860e0d8588e4eac0cf9d8aaa4a7747d9a7eca119cd3a81882b2a12a7bce002348.npy,A man is riding a motorcycle with his dog in the passenager seat.
a121adbf8678face0abc4ceafc5b3346bb22df8e2311395992973976a6e2b7230f159fe3de8cce2e3bb3f01bd20c0217fef9859f118297f21623a728d8893a2c.npy,Kids running in the field.
8d1a08db9446df0790504f64102ace6ad6b367f92d4dd74cd3456ffedab8fafff4f8ff5bd5780213f58d79e3ba1b878e6e3021d79e77bab78d9a0a9bec29f8d6.npy,A man and a woman hug on a street.
b9050b93698295ed151b24ffc324e56b4e664a7abe868064c5cca44c586b650311ba8ca18345906984ec1737fd5ec1b99698720874871b5482d65d53d7b1ab5e.npy,A little girl with pointy pigtails is sitting in the sand on the beach.
0b2c2445692b308755323890140456a160685c9e1f708af841d7491cd4efa5daa3bac49ef80f6697b31bf559e8712a35fd18c4cc6c417b40f0d6b80955003541.npy,Smiling woman with man in striped sweatshir in the park.
2f1bf787d32405c79a1d4bdf95ad8623a49186e135043a9853f9538bef1d74c98f40136adbaa8fe88509fc99df29d82247a1ed2c6ac6446fc86a50195f016de6.npy,two black dogs playing fetch with a red toy
872f0ecdb73c11eb20d1ae9a744401b5f41a853e186d4705eb10de6bbe8d49cda6e714230972f16441678702671a6b707eabc3fc250751c50c6d0fdd99641e41.npy,Musician in the middle of a large crowd.
f981076b3df41684d2d6b63187b6cfc281a17b452fa548ed1520a8c1566f41ad4555e3c21d8b4f9ccc55b148954ed5b342c8e44002ca5afd60f189548667a99f.npy,Two dogs playing in a field.
b9b77f3c6baff2b38e3f202fdbfaa7eee3de74df7725d8a83d81826d24eb7fc9c323df2c4997e1de0284a66841ca015806d4097db92cbc77d143e6fe790b2647.npy,"Young girl, sliding down a slip and slide causing a splash, at the end."
4e4c89bd49351e90158743a1a58f218e38830e91d6aac1b99216f7d9efa18a97627385410404e77fed2a407fd4a9f2a1b9e48243a56731293aa938b934c1cbcc.npy,A man in a black shirt sits outside at one of many silver chairs and tables.
98033ff6fdf19535b9603ded28f1b76e21b22dd2ceddeab65f613a3fbcdababb938f64b420a8f6be0cb5cd13652b682bbe8a5f1532707c38e473115f52a70afb.npy,The young child in the pirate shirt is hanging an ornament on the tree.
efce1884a05b2e8e2d3b1bd30273786f066000db0a771d5fb01d9cc36748ba91728b39f3853761833773630ca488f326c677d00425f54358ff278a7e5ba7cea9.npy,A rodeo rider takes a tumble as a bull rampages.
ece9010e9f3574cc962ec51312f20914f68917f839fd66f9088cb637e750fc65df7d4ca64a99ae6907b78c0c919c6a1625e53797af3fc88f9f4c5e47310a8afd.npy,A man is launching a spear with an atylatyl.
84d6a0e4db600d9faaff61db57d3aa58f09e2298b0fdbf4749b2319c0617915a78d826f2b6f3c4571989b4c68b838265123a13ee824d59101cade9f7b7a7a5bb.npy,A boy skateboarding on a pier during sunset.
b55e5f714f7f54319405a468447f084b7f75f24c7adb622287d5fbea651b9ee7cb52d75e5ad3bac3650412b0520667e2bb263041dcf142e6f14a4a81aba8d8aa.npy,Many people are standing in front of a store called Joe 's Pizza.
4738a392796aebef4663252b58239a53fa525928cee0bee32f2a025e6ce551d9cf7edbab189fe77ba7811726eaa07302fb463fb2193088534a95e4dde5c20e54.npy,Three people watching the clouds in the mountains.
ca995daf1c824293f0905d73cf782ca2610eeeefc9cd00cf36c9655977418ad8b7523b6af6bf0dbff7fdae3e6bd89b53b98d664d3566228fca7e8f2e21d75739.npy,A small dog with a tennis ball in its mouth playing in a driveway.
39d2b7af3eaf47903e31fc9045760d248354ff9416095ac3b5d17fd0f6ff7d94c9e33dde4b658db20cdf9dc05132b015ca82b1774766d65d2e1b56b59506a00d.npy,A bicyclist wearing a black and yellow racing suit rides along a street near a granite building.
43baa72a611f4fbaf2e0e444006fb2c31359e86df08ebca99513ea9f4fc9cf56eaf01fd1b76dd5d3855bee59d23731e95594b64cc791b092b11e1e6fd145854b.npy,Two old men with hats are standing in between cars with their accordions.
812037c04d4a9c1ab247a32a78a8957cc018b1fb89d1fec74bceaaf3271242f459c15473f9503de0bb6b4011f623b15cbd5f6bbb8dd8308f4845a2bd3ac51f28.npy,cowboy rides a horse in a parade as onlookers watch from the curb.
91d3ef6df0f1869b5301078d3ca70c489fb310996197e4ea4e0b80209ce361664fbb11bcd226e8b26c45e28318d41989998c7b803ed69bb6791fe8b28c957c02.npy,"A man, low to the ground, rolls down a ramp on a skateboard."
2eb636fc540ed18ea3796da1600ef743c9dc9ff3f82901d2022460d1a98e3a407b069431f90e171674573c683442bfe19bd47a9d15d296ea05f34a1978f928d2.npy,A man walking down the sidewalk under a green awning.
e0f8fb8f83b6ae62cc96d15b1d20e44215460c7a381e760de428438e686937b1de44a3fed2f41310b2d9b6df5c6c2e168342fa7eadcd6a6eaea6dd167b32b8aa.npy,A young Indian dance troupe performing on stage during a local talent competition.
a7b2f4dd2e5b90f2d5ca2b78d1f6b3e07b98c333a8a7b3bdf8603862b07343ad910c89e43f76c7054c8f94995d09502b257e95ad26b79defca971fa6d1f4a514.npy,A girl dressed in a red dress and another girl dressed as a pirate are playing around.
28900b8dfaae7dc353fb85ccae38aebff0068e43541d6ae70ed3de5322b3bf74bd4a6ccca7ac919d0fac52355595ba9c92b5d3587424b2aad505baa4f8046316.npy,A child is riding their bike in the rain with a raincoat on.
1497d1b4753be847e99e6370f61dac72e7574c6f662c667a23454dc27435b3246221e7bf2dc4084de41041b54888c3f0545ca124e6659be0fa4b810a85d7122a.npy,The man with the eccentric clothing and hair poses in a store.
9771d243b0bd5682bf01d5ede332531d5aa45095589a423097142796aeb27616775369acb23ff26e01e0365120b779427f38a20c6d88018c314ab2be22cac931.npy,A uniformed member of the U.S. military speaks into a microphone.
f3f3478126a4acc67871b8c690ae2f46aaf605a5adb28fd07e0ac3d339dc8c2372d9d5d1bac5cc5bb22fc4e7b80f4bf554712d59afea124552845d2c0a77ba22.npy,"A young boy watching with great interest, two people using a saw to cut some metal."
a6f1ecf66e18186a01e3c28376bab73a113c9a507aceb4d9c8b6a4d82e15007d6b2ca9b1fdcc7b7f856a671279cb4640d9e52572d4cde542da3fb680d4f91957.npy,Two men sleep in a bed in a store while children look on.
8c674295367a324a68ec60e440abdbdc5aa3e9ad6cf235f0e29a67fd8f7419da4470936c98e3f81d35ddd83dacffccddc63ddc68cd61b0d116ac1c82256bc7e8.npy,People lounging on a patch of grass next to a wall.
a3d31ce9826c93549dfd3756ad7ed210b3fe0c771cb9712f470ee54e40d1218c1323523219657ef9c4b3a995af4caef0787cf96c8ff088a0e4ed6c602409e1f8.npy,Two dogs play in the grass.
605b07fc18006636f7fd04ca0311afdf69325170c4743fa3f687d2e9087d506c56ed34aaf823091218c940fef45596bd64d0e74e9ea0c0ba798f54bce4519f3c.npy,A teenager in light blue doing karate.
a45e02cd2652a10aa20361d9fc8f15a8a9672b786be07460b1f0fba7935a5cffe8872119d8ccad368abd826b0e24b5f3fe22a077d9b191f0d26acd62a559c065.npy,A woman walking across a hill with dark clouds in the background.
483e81208aa1894e729254024dcffe4941038e015b14ba3c9ae36f2bc8dd524db6dbb3a8ab833ffc897ea9289821f41d8a31beefc30f9137e0505cb27997ecc2.npy,A youth baseball player rounds third as the outfielders retrieve the ball at the fence.
bc35cab99e11cc797741f2c72a278d46307cd925eb425e645777682472a3a1e2652eda311167e3c573b41bd6d2cd278b135a9c0b50770cb8d3362ac05a0e2792.npy,A classroom is performing some sort of play.
5a882cfe6c4d6e0851becbccf85f44a02f42fe7ae3293539fedd232cd48dc81eedeb7dd85cfe120c1216315d6a989cfdf30e5b29a794fa89b07300d1370f3b0b.npy,Family running with dogs in the snow.
1387ff52bfa280aa4cc72171f02a35001d3f1cff3a6a62979b52cdcfd18635483bd4fdd3f0438b01669869c7ae07e6d84659571a050803e5fa7fd85d0f7aa507.npy,Two girls climbing on a fence.
d98bbb25478c24368fbf6cab6f893855065480d573281ec7e7ddf05e865626da9fe367d3b5bfbc93d7adc090e728a6c85964f4dd491f709a1b327be74c28f6d9.npy,Three Vietnamese women paddle their boats along the river market in the morning.
37c3ca91feacf169fbee58f9847be1194c9afa1de65ee97f82dac7c737b391ff10a58362d0a754b395c872fda974a47522bbdcfb7687808b23682ba8af16fa3b.npy,A man holds something in a boat on a wide river.
4e79a301517ba3032796546738d4743c15695c1da9186355cd44676e5ccb606b248925d70fd28606044bb055d2401d8f338a499cc4e0e022d3ac0fd43a9a4596.npy,Two skateboarders occupy a street in a town with palm trees.
836a782db8ccbc8cc491bd8e5767cbe081321851c37bc19ab6915c1e551c9c28b958cc855c4d67630c50f969214cdea2cb922fa4383cc556ad7e2d214ba2318e.npy,A Tae Kwon Do match in progress.
faadaf44a87d0cdaf4b58ca32d1e4442cfb6aa5814e6ee1529ca91a42bb5ea98d9b03b79afb43e1b48f4fe654a32ffcee328f52ea20a43ef1b3e57da1725debe.npy,A man sitting on construction equipment behind a chain link fence
c4711c4abe582e6f6a63dfd1b4c3a9abb433852ddff3c173bf46eb6ff318e757a88710d31ef5d0df389ef5b94013cdfa159c930c563125d6205c86b128abee7d.npy,People moving out of flooded homes to better dry places.
9fd606a49c047f927140258cb5abfd1db51f217e1c12a869a60754fe0129c7db3d3624fcfdfc561eae1ec01278a8e35365b44298858ebd23a32b785876dae18d.npy,A group of people riding camels.
3f067c4c2ff8c35a3c9427726bd65203c121c3dc6a5b22312977ec8ceeff2ec9339ba0ab024268f8612ae3f688f789197963c2801fd3ea60bb51e919e2cb23f6.npy,"A man with a brown shirt, gray vest and black cap plays an electric bass."
0d0b015ec5d205115a5751d41628c87af411b2095a1a65e3bf4fdd6de96857c4e1f9cc2a9e0e15a493f3f1107b9c507774ad3ebdaf60ad8dccb9968e5ccc5ea9.npy,A man holding a baby is beside a bowl of corn.
f53ecfc1e0bd5142292200f6517b91f0a4524a65d1808afa303791fd7c3e99d5b695d2ec2d527eec6d26a2446df5b7c7e3184b4b55e87c5b8f6aedc60859ce92.npy,A group of people having a sack race.
e3068d1056723685e5d2399be2265af97886e8d868a840581320b8028077ff771c84204a6acc030325c18cae307e4236081f8c85d87311385103793acf2d1e13.npy,A boy wearing yellow gloves and a red shirt is holding a branch on a path.
5e7e7beb69dc2128d01d9c5a4cc1cdc876351afdf62c4a4a6a18605530353417c82832c485b2339650c887e7fc4da0dcb7e49668e64b0670eb791a6c45f1282e.npy,A young girl is driving a pink toy Cadillac car.
2becde880557256d293175686449352196c928b119d64ca70d815ed1cccb3a17a0f71b78f221a965afd0910de3b0787f96df8a7d93635db8617beae928989901.npy,A man is carrying bananas on his head.
726bebd5c58e79ef9033cb1c97d9ed077aedd9a730163c77bdee6c176df1893ab628fdca04e24c4313e3131040bf89f7fc77dc6dd2acf22c30e2e6937eb2f848.npy,A young blond boy looking at a white robot on a green table.
decc713e22a4d0824ab5e92753fd7466de721b18687a826db7feb1f26fee8e9613d5c2a5cf642bbb051f4a0559c7c360b58bb9dfb7dc807e5e46175227d58c1d.npy,A man sits with his dog in front of a painted wall.
c444747ab38ad424e39b25b2334a043438e7519f2212f1d561c59e5ba27a7344b066730ee9c4f2e4cacf44c1ab8f7b17346f5adfe8d64a50fbe9131c3554824c.npy,Baby sits in pot on stove top.
a1406e9e8bf3de208b4bd66f7bd72751516f503b6fe112312f9471888ff78726888d6bbecd645c70ab57214a0beed750bd7bc96fed729382556efd059217a0af.npy,a man in torn clothing playing a vi violin.
f8b5e2983a099f21011d11e84c1878817fe729f2b2cafbecdc7b282394eca7959467d2a511ff1f70c1510d81fc406b30444dd422ce92168d4e589da1c18775e1.npy,A person snowboarding in the late afternoon sun.
f471b76e1ac71a2996da32770f25daac5288d7adc4f4577a304508d43b4f0a3660529658d21943b6246d6867e520fa43ebc540d8053793c872dea6ae94f4a2fc.npy,A large amount of people crowded into a subway system.
4a65c1ab63418e900ca2ef8322ad9095764e252e255a63f1d86ca1a873c30a703ef28a4d13b315b9e7a6d7d04e6c2a376e1434f0f6098fdc92084dcb90e958d7.npy,A guy talks and does something with his hand while others sit near him.
e6f637233861647c06b94fdd433bd70ce16625b6fe3409374decd8809c0f967bc66cc4cbb5bbcee6b0ffcda0d96f9a45bbf2362d69b2752e98f0a71233746ab0.npy,A young volleyball player holds the ball above her head.
2d4233f1f3766e50aa5bb41d4cc6e542205a220d250a4d47ae9506b861cfc5de22b0914a0b88cdda3f02389255c1a04a76be2ddc1cf9c2debe368266900e6b78.npy,Seven construction workers working on a building.
6fb1b1b89e50d0181c38a188595cc32dda4cc31b8cccbc900004ea5b06a0e4582348d9d7e6ee0664857818b258eb5c63620a8e97065c2a2e4129e5325fb45b34.npy,A group of black gentlemen sit sail to go on a fishing trip.
a182a6947f1bbc0d5247667fe03ba019cdc7047ec5c0d75c831b512c7f6fc71d7c2c09ce8d81080cac52cf250eb48c8ed86ed6a8642c54e193bbb952292b4c1e.npy,two men dancing on a checkerboard in front of a crowd
9135b151501223d46d5b1827236a9d52856d2f945ad9c9b3dc65cd8ac3c09e26af07d6649a0020b7f2eaccbf885377cf95b6029b0edef27a83ba30bb70cddda7.npy,A cowgirl is rounding up a calf.
17e74b8e4e3fca4e718d153956cd23828ad3737089d3a0e076ffff67cc3d2f39857c5a9d84e60500683cefa99c6c6b738e706a606e6c4fcdb48d8cb2b21c5231.npy,A black and white spotted dog jumps over a stream.
2d67010089baa9571a332dc29a3b04edf88af20661288aa7cccaf6363afb87ea194f6165903e522f5f984effeaac98f418ad1064fc0d3d4455f715091696f6a2.npy,A man and woman boxing in a park.
b18a59f5ff90e8d69b237bad105e01cf7b74f8ea0f1ff6c2b58627d2b7ed9944627963114fece4c339676d4a5c80a0151f8907c780ddc27c4c865a9ff95a9581.npy,A baby sitting on a rug reaching for a guitar.
09bc7391baab45fd3fdbe615b325babed90fc104292bf3f218423533fa7a4860eee09d529c1c25654a6c416775bf6f60435837fb45a06182f242b22773b2c707.npy,Two men and a woman watching smoke pour from a nearby building.
174fb0a166ca2cfa2ef990c43c08415755115e9bbb67f9240f3e571aa89ab68fbd3cfc1db3cc1bd25929b405b9664a9f186fe1de149bd24b4638e55f2c54fa8a.npy,A person stands on the peaks of snow and ice.
85aba99af3cda27d54b82326f7f09dd764f6cf57d3f7652568557ef4808085e8e8c81fc8baf0b0f65266cd37a28e93b5577a5487c69daaeba84649ac5538d0ac.npy,A man in a turban sits prostrate with his boots on the ground in front of him.
16f4c2ce7cfb3a3772b4144253263f4c3fede9483cb06b28a19545119ab76578e610bffb542f8fee33dfd899e910eb56762f1d4b26da5b6b24c1f82a0e8a772a.npy,A woman in traditional Indian dress walks on a street next to a motorcycle.
99639a1cdd425c6c7e398b2b656d47798d855f0045709fba5e1a253e19796f33f2e63afc4355a2020db1019c15a3063e8357956d492f91899db808a5497df4b6.npy,A man flies through the air on his skateboard above a white staircase.
cacb768b040628ee3cf0a3b85d8a52f745779c303c597ca70a1aef8dc21004a2b0e220e8fd2508423f7a4c0ca5affeae46007c82eb0eb3c23303e7070234b53d.npy,A boat in the water.
e88ead577250d08e944f0d7f5e22f4d57d996cb1653aac20b03011f3a21c8e2d7507ace80ba1e4769f9fa24d3956efa219d45d2eaec106787fe19aa01015ea4d.npy,A class full of students.
6f5bf1dc037c581ca1c1332d89298c3142b6ade0ab567958f316e4bea5172b313dfbd3cd4f1be61db75c655bac8c419724649b284d4fa6cb25a98719b1f1d2e8.npy,A white male is telling a story while using hand gestures to a white female.
4a48700dfe98b72e43110e0954eb2a04c3fd8013add4ef3d57b29ed584e12af928bf848c79a7cf3111ac251473207282e343f518cf479e514ec94e6dca7987b2.npy,"A man rests his eyes, sitting on a red couch with his hands folded."
e0c3f6acedba853f55c95f6d3e6c12b09eb4f446c78f7d9e4f1850894edc282871c8cae8abb0c709018f8c2efa4765cdd01539a63eaa463cff1a0bed591e2b02.npy,Two old men smiling in robes.
b21d8916a4f0e9f9b2962f6927806dcbdb28922dca6f4cea81f795a59a14dc303ba43d703830a60aebd012824234f4714bdad456b1474a1b0727b886da56c11d.npy,A boy jumps over a red and black rope at a crowded park.
2b9dc7d65e82f9b7f5b7bdd8fa5dd3653b0bda186d3281aa53be17c7505450291f02d9b21f377ab29867e71424e30f615102a4386bb99deb0034a111cc7c9924.npy,Two martial artists practice in a vacant room.
f39f72e29404ff6c51bcc906d61121ee2e90f5da98c63c38f0b4aacef4f1bb1ec0af18c6bda239bd804e3f9777afec49286029b3209b3eee57a1b377fe6c2c93.npy,"A man in a red, plaid jacket, walking in front of a brick wall."
db4a3cd2d32e4c55c44208f992df03ece3447241117ddba18ba69daa012094a140bec127535c2001a9f68a466c7d0f3ceb48dae034cf4e2c8d248fd7142d53e5.npy,A person walking in front of a white building with blue doors and windows.
